player_id,general_rating,general_rd,general_n,hard_rating,hard_rd,hard_n,clay_rating,clay_rd,clay_n,grass_rating,grass_rd,grass_n,full_name
101630,1425.1,244.6,3,1413.9,245.8,3,1500.0,350.0,0,1500.0,350.0,0,Clement Ngoran
102202,1424.9,103.7,513,1480.4,117.7,307,922.1,351.3,44,1199.6,259.8,68,Kenneth Carlsen
111577,1424.5,84.8,112,1411.8,116.9,83,1360.3,195.2,15,1305.8,214.7,14,Jared Donaldson
104453,1424.3,154.1,20,1512.1,210.0,12,1356.3,205.9,8,1500.0,350.0,0,Michael Ryderstedt
102234,1424.1,130.7,125,1401.5,337.2,29,1466.0,145.0,90,1094.7,448.1,4,Oliver Gross
100944,1424.0,125.6,68,1585.3,198.6,38,1291.6,166.7,23,1500.0,350.0,0,Mikael Pernfors
101382,1424.0,99.7,353,1264.3,231.2,59,1427.3,113.7,285,1292.8,337.3,3,Marcelo Filippini
102235,1424.0,120.7,92,1457.6,143.8,58,1254.0,379.0,3,1408.2,290.8,10,Tommy Ho
101123,1423.7,91.6,138,1363.7,125.4,70,1305.3,704.2,17,1404.3,263.6,11,Alexander Mronz
103032,1423.5,208.4,3,1500.0,350.0,0,1454.1,215.4,3,1500.0,350.0,0,Francisco Fogues
102053,1423.5,114.6,65,1404.3,131.1,46,1352.0,316.3,1,1530.1,253.4,16,Brian Macphie
104724,1423.2,97.4,100,1386.2,212.7,28,1465.7,118.3,64,1131.7,365.4,8,Eduardo Schwank
103193,1423.1,115.9,101,1398.2,158.8,55,1313.9,296.1,9,1522.9,204.6,32,Peter Wessels
207678,1422.9,77.7,76,1364.6,195.1,20,1455.6,93.5,55,1420.5,584.4,1,Juan Manuel Cerundolo
101958,1422.5,213.2,5,1390.6,323.8,2,1279.6,286.2,1,1543.8,260.7,2,Pierre Bouteyre
100747,1422.5,104.3,46,1485.7,134.8,27,1443.7,301.3,1,1431.6,229.3,9,Glenn Layendecker
101816,1422.2,81.2,86,1395.8,110.2,52,1452.2,193.6,21,1398.7,297.6,8,Steve Campbell
101179,1422.2,87.6,203,1393.3,110.2,114,1344.4,274.5,49,1483.5,266.3,13,Jean Philippe Fleurian
101544,1421.7,287.2,1,1500.0,350.0,0,1319.5,309.6,1,1500.0,350.0,0,Marcos Perez Hubert
102539,1421.6,115.9,458,1535.4,230.7,163,1394.1,163.6,218,1076.8,376.2,19,Bohdan Ulihrach
100782,1421.2,90.4,42,1218.4,198.1,9,1529.7,118.5,27,1274.3,366.3,1,Pablo Arraya
104361,1421.1,286.4,1,1500.0,350.0,0,1500.0,350.0,0,1368.5,305.0,1,Michel Koning
124116,1421.0,86.2,118,1193.0,191.8,37,1473.9,111.9,62,1512.4,244.8,19,Sebastian Ofner
100995,1421.0,81.7,61,1417.9,246.6,11,1434.0,114.3,36,1456.9,262.0,3,Eduardo Masso
102146,1420.9,76.8,219,1325.6,159.8,54,1476.3,106.9,148,1421.6,257.2,12,Jordi Burillo
100852,1420.9,284.9,1,1500.0,350.0,0,1392.9,293.2,1,1500.0,350.0,0,Howard Herr
103178,1420.6,196.3,6,1312.0,275.3,2,1545.3,231.0,4,1500.0,350.0,0,Johan Settergren
101959,1420.3,277.4,1,1435.7,290.7,1,1500.0,350.0,0,1500.0,350.0,0,Robert Eriksson
102133,1420.3,79.4,102,1267.1,117.8,49,1206.0,246.5,11,1488.7,198.4,38,Laurence Tieleman
104958,1420.2,113.9,21,1395.2,150.7,16,1513.6,220.7,3,1270.4,280.8,2,Carsten Ball
101515,1420.2,148.3,23,1425.8,299.9,7,1412.6,196.6,14,1351.6,300.7,2,Donald Johnson
103401,1419.9,133.2,194,1326.5,228.5,102,1338.0,304.0,41,1500.0,179.2,40,Jan Hernych
212531,1419.7,231.6,2,1466.7,238.3,2,1500.0,350.0,0,1500.0,350.0,0,Nicolas Arseneault
105357,1419.5,80.6,264,1438.7,101.5,185,1330.4,193.2,48,1239.0,267.5,31,John Millman
102800,1419.4,164.7,21,1265.1,313.4,5,1425.1,267.5,4,1511.0,295.0,8,Nenad Zimonjic
